Inventory_ID,Product_ID,Store_ID,Stock,Reorder_Level,Last_Updated,Warehouse_ID,Stock_Status
INV08135,P0218,S078,1711,173,2024-02-16,W019,Adequate
INV08136,P0016,S080,1651,190,2024-06-10,W011,Adequate
INV08137,P0099,S049,83,257,2024-06-03,W009,Low Stock
INV08138,P0020,S060,1694,164,2024-08-17,W006,Adequate
INV08139,P0046,S090,797,255,2024-10-26,W004,Adequate
INV08140,P0451,S090,79,452,2024-06-06,W005,Low Stock
INV08141,P0193,S065,1601,490,2024-06-09,W009,Adequate
INV08142,P0383,S032,1232,337,2024-09-03,W001,Adequate
INV08143,P0058,S079,521,404,2024-02-25,W015,Adequate
INV08144,P0437,S021,1222,392,2024-05-30,W011,Adequate
INV08145,P0111,S018,1594,198,2024-10-25,W001,Adequate
INV08146,P0129,S094,233,259,2024-02-23,W017,Low Stock
INV08147,P0337,S060,1842,161,2024-08-10,W015,Adequate
INV08148,P0194,S013,243,191,2024-09-10,W014,Adequate
INV08149,P0413,S024,1914,73,2024-03-08,W009,Adequate
INV08150,P0340,S030,1416,98,2024-02-22,W004,Adequate
INV08151,P0326,S002,1589,337,2024-09-01,W009,Adequate
INV08152,P0008,S083,1469,380,2024-02-09,W005,Adequate
INV08153,P0029,S025,848,414,2024-12-07,W003,Adequate
INV08154,P0112,S050,392,60,2024-12-16,W018,Adequate
INV08155,P0435,S014,8,237,2024-05-17,W009,Low Stock
INV08156,P0161,S006,612,117,2024-09-22,W004,Adequate
INV08157,P0131,S076,1943,494,2024-05-17,W007,Adequate
INV08158,P0188,S084,806,139,2024-10-18,W001,Adequate
INV08159,P0163,S087,714,159,2024-07-28,W016,Adequate
INV08160,P0197,S030,1927,438,2024-06-20,W006,Adequate
INV08161,P0475,S030,1176,213,2024-07-03,W006,Adequate
INV08162,P0364,S038,109,497,2024-10-25,W014,Low Stock
INV08163,P0204,S058,833,255,2024-08-27,W005,Adequate
INV08164,P0212,S094,265,81,2024-07-29,W011,Adequate
INV08165,P0109,S041,1396,376,2024-12-28,W001,Adequate
INV08166,P0276,S094,1175,123,2024-05-30,W020,Adequate
INV08167,P0073,S057,975,300,2024-05-03,W010,Adequate
INV08168,P0167,S036,1618,499,2024-02-18,W001,Adequate
INV08169,P0260,S064,954,443,2024-05-03,W004,Adequate
INV08170,P0243,S098,1438,404,2024-03-08,W008,Adequate
INV08171,P0275,S016,906,70,2024-12-23,W001,Adequate
INV08172,P0102,S088,1669,345,2024-08-18,W008,Adequate
INV08173,P0475,S078,1349,347,2024-12-11,W014,Adequate
INV08174,P0173,S090,671,377,2024-01-09,W017,Adequate
INV08175,P0171,S072,1574,351,2024-09-22,W009,Adequate
INV08176,P0141,S014,175,387,2024-05-04,W006,Low Stock
INV08177,P0397,S031,524,122,2024-11-16,W001,Adequate
INV08178,P0188,S066,1338,423,2024-04-21,W009,Adequate
INV08179,P0441,S068,1090,90,2024-11-23,W001,Adequate
INV08180,P0086,S065,951,143,2024-11-25,W014,Adequate
INV08181,P0476,S055,1783,181,2024-02-23,W011,Adequate
INV08182,P0052,S084,1576,148,2024-03-29,W008,Adequate
INV08183,P0111,S078,1207,447,2024-04-04,W012,Adequate
INV08184,P0437,S040,1058,447,2024-12-24,W006,Adequate
INV08185,P0365,S025,1957,102,2024-09-06,W017,Adequate
INV08186,P0342,S025,504,278,2024-11-12,W011,Adequate
INV08187,P0043,S003,848,177,2024-06-14,W010,Adequate
INV08188,P0211,S069,962,261,2024-08-14,W008,Adequate
INV08189,P0456,S026,1825,334,2024-05-15,W012,Adequate
INV08190,P0500,S040,1099,328,2024-03-05,W004,Adequate
INV08191,P0200,S038,471,390,2024-01-05,W013,Adequate
INV08192,P0298,S038,1605,208,2024-04-29,W003,Adequate
INV08193,P0346,S068,1769,401,2024-08-06,W020,Adequate
INV08194,P0240,S007,522,282,2024-12-30,W004,Adequate
INV08195,P0115,S094,879,120,2024-02-12,W008,Adequate
INV08196,P0026,S030,1306,254,2024-07-06,W005,Adequate
INV08197,P0407,S019,1839,238,2024-01-26,W002,Adequate
INV08198,P0299,S035,1559,200,2024-09-23,W008,Adequate
INV08199,P0077,S033,273,57,2024-06-10,W005,Adequate
INV08200,P0412,S033,1562,381,2024-08-20,W016,Adequate
INV08201,P0137,S078,53,149,2024-05-09,W015,Low Stock
INV08202,P0020,S038,1078,65,2024-01-21,W019,Adequate
INV08203,P0440,S010,887,203,2024-05-07,W013,Adequate
INV08204,P0211,S057,744,206,2024-03-16,W011,Adequate
INV08205,P0240,S028,276,142,2024-03-13,W016,Adequate
INV08206,P0039,S078,1466,311,2024-08-20,W018,Adequate
INV08207,P0435,S100,882,86,2024-12-08,W015,Adequate
INV08208,P0268,S038,1441,210,2024-04-15,W006,Adequate
INV08209,P0207,S016,631,400,2024-01-09,W008,Adequate
INV08210,P0479,S021,1248,223,2024-04-28,W004,Adequate
INV08211,P0439,S092,569,366,2024-02-19,W016,Adequate
INV08212,P0462,S097,1278,474,2024-01-10,W011,Adequate
INV08213,P0267,S006,175,67,2024-04-22,W020,Adequate
INV08214,P0154,S041,565,416,2024-09-22,W002,Adequate
INV08215,P0042,S015,1169,400,2024-03-18,W004,Adequate
INV08216,P0411,S003,770,65,2024-02-05,W014,Adequate
INV08217,P0011,S043,1687,409,2024-07-20,W011,Adequate
INV08218,P0294,S047,1408,484,2024-11-07,W004,Adequate
INV08219,P0098,S099,261,470,2024-04-27,W003,Low Stock
INV08220,P0427,S014,530,319,2024-07-08,W005,Adequate
INV08221,P0275,S066,1877,408,2024-08-29,W006,Adequate
INV08222,P0448,S029,1394,117,2024-10-19,W009,Adequate
INV08223,P0390,S004,1706,79,2024-06-17,W004,Adequate
INV08224,P0430,S026,890,365,2024-08-17,W007,Adequate
INV08225,P0372,S012,1927,358,2024-02-17,W013,Adequate
INV08226,P0230,S002,1220,274,2024-05-29,W010,Adequate
INV08227,P0369,S017,947,213,2024-12-08,W012,Adequate
INV08228,P0426,S035,584,463,2024-07-26,W010,Adequate
INV08229,P0220,S010,814,369,2024-03-01,W011,Adequate
INV08230,P0065,S086,1620,63,2024-11-26,W011,Adequate
INV08231,P0355,S043,1307,328,2024-04-26,W006,Adequate
INV08232,P0232,S021,301,481,2024-08-26,W006,Low Stock
INV08233,P0328,S015,1155,205,2024-12-20,W020,Adequate
INV08234,P0443,S035,1143,171,2024-02-17,W006,Adequate
INV08235,P0052,S085,1751,312,2024-09-01,W012,Adequate
INV08236,P0374,S085,1159,219,2024-10-19,W014,Adequate
INV08237,P0431,S085,627,59,2024-01-05,W018,Adequate
INV08238,P0376,S060,572,221,2024-04-09,W019,Adequate
INV08239,P0263,S044,528,407,2024-07-23,W010,Adequate
INV08240,P0267,S096,33,62,2024-06-28,W010,Low Stock
INV08241,P0359,S005,531,262,2024-01-17,W007,Adequate
INV08242,P0317,S073,1231,210,2024-03-30,W010,Adequate
INV08243,P0324,S018,1993,281,2024-04-17,W014,Adequate
INV08244,P0409,S021,1697,209,2024-07-08,W005,Adequate
INV08245,P0396,S072,1322,176,2024-06-28,W011,Adequate
INV08246,P0154,S098,1545,97,2024-09-05,W007,Adequate
INV08247,P0358,S074,1117,310,2024-09-07,W020,Adequate
INV08248,P0366,S051,1437,110,2024-01-20,W018,Adequate
INV08249,P0140,S041,370,171,2024-12-24,W011,Adequate
INV08250,P0427,S024,408,139,2024-04-06,W020,Adequate
INV08251,P0051,S024,1406,408,2024-08-09,W003,Adequate
INV08252,P0117,S096,1464,304,2024-05-23,W007,Adequate
INV08253,P0421,S097,1901,139,2024-01-07,W004,Adequate
INV08254,P0046,S038,1470,52,2024-12-15,W019,Adequate
INV08255,P0309,S044,1642,329,2024-11-17,W018,Adequate
INV08256,P0088,S057,616,166,2024-09-24,W011,Adequate
INV08257,P0208,S059,70,147,2024-10-22,W014,Low Stock
INV08258,P0377,S034,1966,211,2024-01-01,W010,Adequate
INV08259,P0269,S075,83,389,2024-02-27,W014,Low Stock
INV08260,P0089,S095,208,424,2024-09-20,W004,Low Stock
INV08261,P0381,S082,258,347,2024-03-30,W012,Low Stock
INV08262,P0118,S023,1262,453,2024-03-15,W012,Adequate
INV08263,P0054,S086,1325,346,2024-12-06,W002,Adequate
INV08264,P0441,S043,1255,131,2024-09-17,W006,Adequate
INV08265,P0116,S082,931,407,2024-10-08,W005,Adequate
INV08266,P0118,S040,281,197,2024-12-06,W019,Adequate
INV08267,P0260,S047,393,55,2024-11-24,W015,Adequate
INV08268,P0075,S041,417,427,2024-12-22,W010,Low Stock
INV08269,P0480,S047,1229,234,2024-08-30,W007,Adequate
INV08270,P0305,S020,1287,475,2024-11-17,W019,Adequate
INV08271,P0007,S077,1334,301,2024-04-28,W008,Adequate
INV08272,P0366,S065,858,74,2024-02-16,W015,Adequate
INV08273,P0122,S068,1929,90,2024-06-16,W004,Adequate
INV08274,P0011,S024,1720,218,2024-12-13,W013,Adequate
INV08275,P0348,S100,625,52,2024-01-27,W005,Adequate
INV08276,P0438,S036,1102,413,2024-10-22,W011,Adequate
INV08277,P0489,S045,1892,220,2024-01-01,W016,Adequate
INV08278,P0215,S002,1365,479,2024-06-22,W020,Adequate
INV08279,P0429,S028,1836,106,2024-06-15,W018,Adequate
INV08280,P0279,S026,561,132,2024-01-18,W015,Adequate
INV08281,P0498,S023,831,379,2024-03-31,W001,Adequate
INV08282,P0028,S079,1118,228,2024-10-29,W008,Adequate
INV08283,P0235,S036,1793,182,2024-07-20,W004,Adequate
INV08284,P0367,S091,940,135,2024-01-21,W009,Adequate
INV08285,P0313,S006,1374,402,2024-06-04,W019,Adequate
INV08286,P0026,S035,61,320,2024-01-14,W007,Low Stock
INV08287,P0409,S038,1165,393,2024-01-20,W015,Adequate
INV08288,P0054,S035,1865,143,2024-08-31,W003,Adequate
INV08289,P0029,S100,733,431,2024-06-21,W012,Adequate
INV08290,P0467,S074,1891,405,2024-05-01,W002,Adequate
INV08291,P0353,S094,1134,299,2024-07-02,W019,Adequate
INV08292,P0164,S053,1639,344,2024-11-03,W007,Adequate
INV08293,P0270,S038,1550,247,2024-03-08,W011,Adequate
INV08294,P0334,S093,781,128,2024-10-19,W019,Adequate
INV08295,P0035,S059,1694,215,2024-12-03,W008,Adequate
INV08296,P0286,S043,1180,88,2024-06-07,W013,Adequate
INV08297,P0348,S004,538,357,2024-02-18,W009,Adequate
INV08298,P0273,S005,596,263,2024-06-29,W002,Adequate
INV08299,P0451,S068,8,180,2024-10-21,W018,Low Stock
INV08300,P0208,S100,275,206,2024-12-13,W015,Adequate
INV08301,P0238,S045,226,431,2024-05-20,W011,Low Stock
INV08302,P0414,S080,185,208,2024-01-18,W015,Low Stock
INV08303,P0500,S025,590,371,2024-05-19,W018,Adequate
INV08304,P0093,S078,1239,276,2024-03-12,W014,Adequate
INV08305,P0173,S011,432,94,2024-08-29,W019,Adequate
INV08306,P0079,S029,568,250,2024-09-17,W013,Adequate
INV08307,P0110,S034,655,71,2024-09-19,W016,Adequate
INV08308,P0217,S086,355,388,2024-05-22,W002,Low Stock
INV08309,P0435,S014,842,291,2024-07-13,W002,Adequate
INV08310,P0358,S024,391,278,2024-05-25,W017,Adequate
INV08311,P0106,S059,578,443,2024-10-20,W020,Adequate
INV08312,P0047,S039,1298,287,2024-01-26,W018,Adequate
INV08313,P0181,S026,1517,198,2024-02-28,W010,Adequate
INV08314,P0064,S043,1640,322,2024-02-21,W012,Adequate
INV08315,P0246,S036,1474,116,2024-05-28,W003,Adequate
INV08316,P0244,S039,419,56,2024-04-16,W006,Adequate
INV08317,P0422,S061,1723,282,2024-11-13,W020,Adequate
INV08318,P0320,S016,163,406,2024-02-28,W005,Low Stock
INV08319,P0087,S059,778,341,2024-09-14,W008,Adequate
INV08320,P0217,S096,1586,305,2024-10-07,W018,Adequate
INV08321,P0490,S006,637,116,2024-01-19,W016,Adequate
INV08322,P0007,S098,1615,299,2024-06-14,W014,Adequate
INV08323,P0278,S056,1206,126,2024-01-25,W006,Adequate
INV08324,P0337,S008,1333,463,2024-01-04,W011,Adequate
INV08325,P0210,S094,16,136,2024-01-03,W006,Low Stock
INV08326,P0497,S027,445,301,2024-12-27,W005,Adequate
INV08327,P0169,S071,169,271,2024-01-27,W015,Low Stock
INV08328,P0330,S027,1303,462,2024-12-11,W006,Adequate
INV08329,P0138,S089,1936,121,2024-08-06,W016,Adequate
INV08330,P0441,S046,1839,251,2024-02-13,W018,Adequate
INV08331,P0391,S041,339,466,2024-07-30,W001,Low Stock
INV08332,P0496,S079,725,108,2024-02-21,W003,Adequate
INV08333,P0381,S025,1733,325,2024-06-01,W020,Adequate
INV08334,P0306,S086,1542,270,2024-07-20,W003,Adequate
INV08335,P0230,S018,1933,206,2024-11-16,W007,Adequate
INV08336,P0475,S012,1034,230,2024-01-11,W014,Adequate
INV08337,P0308,S087,1547,262,2024-03-08,W018,Adequate
INV08338,P0161,S051,1645,178,2024-08-14,W015,Adequate
INV08339,P0001,S039,132,292,2024-04-30,W013,Low Stock
INV08340,P0236,S089,900,467,2024-11-28,W019,Adequate
INV08341,P0437,S010,639,221,2024-01-15,W002,Adequate
INV08342,P0188,S094,1171,414,2024-02-26,W007,Adequate
INV08343,P0418,S074,1589,319,2024-11-25,W013,Adequate
INV08344,P0004,S098,822,470,2024-03-04,W004,Adequate
INV08345,P0401,S077,953,212,2024-08-17,W006,Adequate
INV08346,P0132,S054,78,492,2024-01-11,W018,Low Stock
INV08347,P0427,S029,345,73,2024-04-30,W019,Adequate
INV08348,P0218,S041,608,242,2024-08-11,W015,Adequate
INV08349,P0260,S009,1272,415,2024-08-12,W003,Adequate
INV08350,P0001,S063,638,439,2024-05-04,W020,Adequate
INV08351,P0071,S077,1565,343,2024-05-27,W017,Adequate
INV08352,P0478,S037,1047,178,2024-08-15,W016,Adequate
INV08353,P0178,S014,1494,90,2024-01-30,W013,Adequate
INV08354,P0457,S073,1224,80,2024-01-10,W020,Adequate
INV08355,P0189,S072,130,85,2024-02-23,W008,Adequate
INV08356,P0291,S039,1657,410,2024-07-04,W014,Adequate
INV08357,P0008,S040,355,302,2024-07-25,W004,Adequate
INV08358,P0253,S054,943,487,2024-09-11,W007,Adequate
INV08359,P0408,S003,1862,414,2024-06-05,W010,Adequate
INV08360,P0467,S055,149,264,2024-05-08,W015,Low Stock
INV08361,P0292,S033,1549,336,2024-02-27,W016,Adequate
INV08362,P0434,S096,1327,305,2024-07-13,W008,Adequate
INV08363,P0244,S071,1564,462,2024-03-16,W002,Adequate
INV08364,P0123,S019,49,418,2024-03-29,W017,Low Stock
INV08365,P0299,S034,463,436,2024-12-19,W006,Adequate
INV08366,P0283,S078,1263,235,2024-03-21,W016,Adequate
INV08367,P0032,S050,1505,110,2024-07-04,W002,Adequate
INV08368,P0334,S047,1929,311,2024-11-21,W018,Adequate
INV08369,P0377,S046,454,325,2024-09-24,W011,Adequate
INV08370,P0146,S056,1306,160,2024-03-19,W012,Adequate
INV08371,P0156,S057,334,366,2024-05-24,W005,Low Stock
INV08372,P0413,S083,1375,479,2024-05-08,W002,Adequate
INV08373,P0016,S051,667,190,2024-01-14,W018,Adequate
INV08374,P0355,S054,1672,282,2024-04-28,W006,Adequate
INV08375,P0047,S090,326,72,2024-01-02,W001,Adequate
INV08376,P0251,S081,1015,128,2024-01-04,W009,Adequate
INV08377,P0187,S028,335,80,2024-08-31,W015,Adequate
INV08378,P0031,S019,665,53,2024-03-06,W008,Adequate
INV08379,P0260,S027,994,167,2024-09-02,W014,Adequate
INV08380,P0421,S048,80,115,2024-03-30,W004,Low Stock
INV08381,P0017,S019,86,449,2024-06-26,W007,Low Stock
INV08382,P0039,S097,1799,420,2024-02-29,W020,Adequate
INV08383,P0304,S051,257,336,2024-08-19,W008,Low Stock
INV08384,P0430,S007,990,225,2024-12-18,W010,Adequate
INV08385,P0474,S029,184,172,2024-06-24,W018,Adequate
INV08386,P0432,S043,1715,280,2024-06-15,W018,Adequate
INV08387,P0039,S069,697,92,2024-07-16,W019,Adequate
INV08388,P0489,S094,122,53,2024-02-29,W004,Adequate
INV08389,P0132,S058,1912,239,2024-03-23,W013,Adequate
INV08390,P0030,S008,1119,353,2024-03-14,W006,Adequate
INV08391,P0158,S042,604,461,2024-11-06,W013,Adequate
INV08392,P0278,S076,514,299,2024-01-26,W016,Adequate
INV08393,P0203,S042,903,193,2024-08-30,W020,Adequate
INV08394,P0066,S013,1466,394,2024-11-18,W010,Adequate
INV08395,P0108,S026,1537,431,2024-04-25,W009,Adequate
INV08396,P0268,S018,1981,382,2024-11-18,W007,Adequate
INV08397,P0222,S042,1394,207,2024-06-28,W017,Adequate
INV08398,P0292,S051,304,114,2024-09-18,W020,Adequate
INV08399,P0018,S084,1380,374,2024-04-23,W007,Adequate
INV08400,P0090,S016,1171,319,2024-09-22,W002,Adequate
INV08401,P0181,S003,1308,124,2024-02-07,W019,Adequate
INV08402,P0255,S091,656,467,2024-03-17,W001,Adequate
INV08403,P0455,S079,1865,489,2024-04-11,W002,Adequate
INV08404,P0253,S098,1896,78,2024-01-12,W005,Adequate
INV08405,P0257,S045,1941,384,2024-10-28,W018,Adequate
INV08406,P0383,S022,261,287,2024-02-18,W006,Low Stock
INV08407,P0442,S023,1597,202,2024-09-10,W006,Adequate
INV08408,P0346,S059,490,143,2024-12-12,W016,Adequate
INV08409,P0087,S062,737,286,2024-09-05,W016,Adequate
INV08410,P0090,S068,1054,371,2024-03-12,W003,Adequate
INV08411,P0237,S054,701,164,2024-07-15,W003,Adequate
INV08412,P0390,S057,886,345,2024-09-09,W004,Adequate
INV08413,P0070,S023,1291,268,2024-12-23,W006,Adequate
INV08414,P0044,S060,11,295,2024-10-25,W003,Low Stock
INV08415,P0200,S073,1214,448,2024-08-09,W009,Adequate
INV08416,P0152,S088,1423,81,2024-02-29,W003,Adequate
INV08417,P0086,S085,1560,69,2024-12-22,W006,Adequate
INV08418,P0019,S055,1941,102,2024-06-05,W020,Adequate
INV08419,P0101,S080,90,255,2024-12-07,W009,Low Stock
INV08420,P0402,S063,599,268,2024-07-20,W015,Adequate
INV08421,P0095,S056,1867,244,2024-09-23,W009,Adequate
INV08422,P0254,S055,1524,354,2024-02-04,W005,Adequate
INV08423,P0357,S025,1809,244,2024-09-11,W016,Adequate
INV08424,P0030,S026,300,394,2024-01-23,W003,Low Stock
INV08425,P0249,S049,1134,131,2024-06-13,W009,Adequate
INV08426,P0426,S063,79,50,2024-01-28,W017,Adequate
INV08427,P0033,S045,835,216,2024-12-16,W003,Adequate
INV08428,P0458,S073,651,366,2024-11-09,W007,Adequate
INV08429,P0229,S079,432,232,2024-02-22,W007,Adequate
INV08430,P0012,S039,416,435,2024-10-10,W006,Low Stock
INV08431,P0118,S097,1237,399,2024-10-24,W020,Adequate
INV08432,P0350,S065,1470,322,2024-03-25,W008,Adequate
INV08433,P0155,S069,17,206,2024-12-14,W004,Low Stock
INV08434,P0423,S056,1077,422,2024-05-03,W015,Adequate
INV08435,P0393,S009,1903,411,2024-07-25,W006,Adequate
INV08436,P0246,S070,1632,437,2024-06-13,W016,Adequate
INV08437,P0405,S028,1818,250,2024-02-16,W005,Adequate
INV08438,P0332,S045,745,241,2024-06-04,W012,Adequate
INV08439,P0247,S026,239,390,2024-09-22,W014,Low Stock
INV08440,P0029,S028,845,348,2024-10-05,W006,Adequate
INV08441,P0161,S040,1944,125,2024-01-05,W003,Adequate
INV08442,P0235,S015,417,189,2024-03-22,W019,Adequate
INV08443,P0190,S006,855,355,2024-04-28,W010,Adequate
INV08444,P0117,S027,1509,245,2024-09-18,W007,Adequate
INV08445,P0271,S038,1467,110,2024-05-04,W013,Adequate
INV08446,P0258,S068,1589,409,2024-10-29,W001,Adequate
INV08447,P0180,S075,598,356,2024-08-02,W001,Adequate
INV08448,P0487,S085,1796,382,2024-01-28,W017,Adequate
INV08449,P0373,S064,1771,403,2024-09-25,W004,Adequate
INV08450,P0172,S030,1146,132,2024-01-25,W014,Adequate
INV08451,P0438,S082,419,383,2024-01-07,W006,Adequate
INV08452,P0274,S099,1589,54,2024-07-12,W014,Adequate
INV08453,P0259,S003,215,268,2024-03-20,W015,Low Stock
INV08454,P0135,S062,1443,461,2024-11-17,W001,Adequate
INV08455,P0171,S012,708,303,2024-02-05,W020,Adequate
INV08456,P0210,S091,550,443,2024-09-14,W016,Adequate
INV08457,P0236,S030,965,137,2024-04-22,W004,Adequate
INV08458,P0422,S085,1900,258,2024-10-20,W002,Adequate
INV08459,P0421,S038,1251,229,2024-07-20,W001,Adequate
INV08460,P0186,S085,1260,257,2024-01-14,W013,Adequate
INV08461,P0417,S060,1667,322,2024-06-03,W016,Adequate
INV08462,P0364,S038,1353,114,2024-03-25,W008,Adequate
INV08463,P0443,S015,832,429,2024-05-19,W004,Adequate
INV08464,P0095,S018,1492,70,2024-04-06,W002,Adequate
INV08465,P0378,S052,679,487,2024-07-03,W013,Adequate
INV08466,P0011,S029,486,416,2024-12-07,W005,Adequate
INV08467,P0068,S060,1572,226,2024-12-23,W020,Adequate
INV08468,P0379,S021,1602,412,2024-07-07,W013,Adequate
INV08469,P0210,S017,622,71,2024-03-22,W005,Adequate
INV08470,P0196,S018,1438,374,2024-10-26,W016,Adequate
INV08471,P0369,S057,218,497,2024-06-28,W006,Low Stock
INV08472,P0098,S037,720,85,2024-12-14,W016,Adequate
INV08473,P0093,S060,380,299,2024-04-14,W013,Adequate
INV08474,P0472,S038,86,198,2024-07-28,W011,Low Stock
INV08475,P0022,S012,1484,489,2024-11-24,W001,Adequate
INV08476,P0450,S075,814,122,2024-09-05,W004,Adequate
INV08477,P0172,S084,410,140,2024-03-12,W003,Adequate
INV08478,P0383,S073,690,225,2024-06-09,W018,Adequate
INV08479,P0134,S001,1939,175,2024-05-12,W016,Adequate
INV08480,P0426,S058,1012,253,2024-08-27,W013,Adequate
INV08481,P0025,S003,524,451,2024-03-18,W013,Adequate
INV08482,P0185,S063,446,295,2024-02-27,W007,Adequate
INV08483,P0085,S021,299,148,2024-05-04,W015,Adequate
INV08484,P0055,S023,407,320,2024-01-11,W015,Adequate
INV08485,P0251,S009,1660,93,2024-01-27,W005,Adequate
INV08486,P0144,S083,374,271,2024-07-25,W017,Adequate
INV08487,P0351,S055,232,478,2024-08-09,W011,Low Stock
INV08488,P0398,S019,1786,146,2024-11-07,W013,Adequate
INV08489,P0167,S062,1922,85,2024-09-06,W010,Adequate
INV08490,P0412,S087,637,217,2024-11-10,W015,Adequate
INV08491,P0224,S091,1770,484,2024-07-26,W002,Adequate
INV08492,P0220,S091,649,79,2024-04-18,W011,Adequate
INV08493,P0179,S039,960,331,2024-10-22,W011,Adequate
INV08494,P0119,S100,1072,134,2024-03-01,W001,Adequate
INV08495,P0433,S076,1915,406,2024-05-01,W008,Adequate
INV08496,P0265,S027,185,170,2024-08-26,W017,Adequate
INV08497,P0442,S046,1228,336,2024-04-15,W008,Adequate
INV08498,P0429,S034,77,297,2024-10-05,W013,Low Stock
INV08499,P0150,S033,1504,233,2024-02-05,W005,Adequate
INV08500,P0416,S092,1409,302,2024-02-07,W006,Adequate
INV08501,P0453,S095,193,494,2024-03-12,W020,Low Stock
INV08502,P0215,S096,1126,322,2024-02-25,W014,Adequate
INV08503,P0197,S050,1640,258,2024-06-15,W017,Adequate
INV08504,P0042,S020,1399,403,2024-08-08,W016,Adequate
INV08505,P0053,S040,286,431,2024-03-16,W009,Low Stock
INV08506,P0480,S099,1859,73,2024-07-28,W019,Adequate
INV08507,P0443,S095,1505,171,2024-07-29,W002,Adequate
INV08508,P0330,S058,1746,274,2024-08-15,W004,Adequate
INV08509,P0251,S031,249,437,2024-08-12,W020,Low Stock
INV08510,P0295,S038,1828,442,2024-09-10,W009,Adequate
INV08511,P0378,S086,1224,435,2024-06-04,W004,Adequate
INV08512,P0271,S045,535,468,2024-12-28,W005,Adequate
INV08513,P0455,S041,1484,172,2024-05-28,W006,Adequate
INV08514,P0413,S009,299,343,2024-11-13,W020,Low Stock
INV08515,P0123,S009,1501,222,2024-10-05,W001,Adequate
INV08516,P0367,S063,1106,192,2024-08-18,W013,Adequate
INV08517,P0387,S079,808,475,2024-07-08,W018,Adequate
INV08518,P0339,S077,457,436,2024-08-12,W003,Adequate
INV08519,P0266,S022,690,464,2024-03-05,W020,Adequate
INV08520,P0348,S016,1321,485,2024-04-17,W005,Adequate
INV08521,P0029,S032,1387,218,2024-03-20,W013,Adequate
INV08522,P0463,S066,717,106,2024-05-12,W010,Adequate
INV08523,P0035,S090,39,91,2024-06-22,W003,Low Stock
INV08524,P0006,S014,1839,358,2024-03-04,W011,Adequate
INV08525,P0396,S038,1648,168,2024-07-28,W001,Adequate
INV08526,P0111,S098,1363,170,2024-10-23,W015,Adequate
INV08527,P0294,S008,1539,361,2024-04-07,W004,Adequate
INV08528,P0077,S100,107,300,2024-06-20,W015,Low Stock
INV08529,P0349,S021,1339,392,2024-03-29,W007,Adequate
INV08530,P0147,S056,1137,381,2024-12-27,W015,Adequate
INV08531,P0067,S046,1190,486,2024-08-13,W004,Adequate
INV08532,P0392,S043,260,390,2024-05-22,W003,Low Stock
INV08533,P0008,S092,1641,390,2024-07-14,W014,Adequate
INV08534,P0122,S046,1247,465,2024-06-27,W006,Adequate
INV08535,P0340,S048,1285,386,2024-02-23,W001,Adequate
INV08536,P0175,S070,1274,231,2024-07-14,W009,Adequate
